SlNo,BookTitle,BookAuthor,BookOriginalPrice,BookNewPrice
2379;"পাশ্চাত্য দর্শনের ইতিহাস ";"মোঃ মাহবুবুর রহমান";"TK. 380";"TK. 285"
2380;"গল্পে গল্পে ধাঁধা";"হিটলার এ. হালিম";"TK. 120";"TK. 90"
2381;"A Balcony View";"মোহাম্মদ আবুল হাসান মিয়া";"TK. 180";"TK. 135"
2382;"জননায়ক থেকে রাষ্ট্রনায়ক";"ড. নজরুল ইসলাম";"TK. 300";"TK. 225"
2383;"Road Safety Handbook for Young Learners";"নিটোল আহমেদ";"TK. 150";"TK. 113"
2384;"গল্পগুলো মুক্তিযুদ্ধ নিয়ে";"ইরাজ হায়দার";"TK. 300";"TK. 225"
2385;"হৃদয়ে বঙ্গবন্ধু";"মোহাম্মদ মিসির আলী";"TK. 250";"TK. 188"
2386;"সঙ্গী";"আফসানা আক্তার";"TK. 250";"TK. 188"
2387;"এ শহরে বরফ গলা বৃষ্টি";"রাকিব আহাম্মেদ";"TK. 150";"TK. 113"
2388;"রঙিন ঠাকুরমার ঝুলি";"দক্ষিণারঞ্জন মিত্র মজুমদার";"TK. 250";"TK. 175"
2389;"রঙিন ভয়ংকর ভূতের গল্প";"মোঃ আমিনুল হাসান মাহিন";"TK. 250";"TK. 175"
2390;"রঙিন পৃথিবীর অজানা রহস্য";"আলী ইমাম";"TK. 250";"TK. 175"
2391;"রঙিন রহস্যঘেরা মহাকাশ";"আলী ইমাম";"TK. 250";"TK. 175"
2392;"প্রেম";"মোহাম্মদ আইয়ুব আলী";"TK. 200";"TK. 150"
2393;"রঙিন বিজ্ঞানের মজার মজার প্রজেক্ট";"আলী ইমাম";"TK. 250";"TK. 175"
2394;"রঙিন বিজ্ঞানের উদ্ভিদ জগৎ";"আলী ইমাম";"TK. 250";"TK. 175"
2395;"রঙিন সাগরতলে আরেক জগৎ";"আলী ইমাম";"TK. 250";"TK. 175"
2396;"রঙিন প্রাণী জগতের আজব কথা";"আলী ইমাম";"TK. 250";"TK. 175"
2397;"রঙিন নলেজ এনসাইক্লোপিডিয়া";"আলী ইমাম";"TK. 250";"TK. 175"
2398;"রঙিন ছোটদের উপদেশমূলকঃ ঈশপের গল্প";"শেখ হাসান সালমান ফারসী";"TK. 250";"TK. 175"
2399;"রঙিন ছোটদের গল্পের ডালি";"শেখ হাসান সালমান ফারসী";"TK. 250";"TK. 175"
2400;"রঙিন হাসির রাজা গোপাল ভাঁড়ের গল্প";"মোঃ আমিনুল হাসান মাহিন";"TK. 250";"TK. 175"
2401;"হৃদয়ের চুপকথা";"জসিম উদ্দিন মিসবাহ";"TK. 300";"TK. 225"
2402;"বাঙালির মুক্তি কবে";"সাইফ আব্দুর রাজ্জাক";"TK. 150";"TK. 113"
2403;"শ্রেষ্ঠ রচনাসমগ্র";"উইলিয়াম শেক্সপীয়ার";"TK. 300";"TK. 150"
2404;"শ্রেষ্ঠ রচনাসমগ্র";"শার্লক হোমস";"TK. 300";"TK. 150"
2405;"শ্রেষ্ঠ রচনাসমগ্র";"বঙ্কিমচন্দ্র চট্টোপাধ্যায়";"TK. 300";"TK. 150"
2406;"শ্রেষ্ঠ রচনাসমগ্র";"ডাঃ লুৎফর রহমান";"TK. 300";"TK. 150"
2407;"শ্রেষ্ঠ রচনাসমগ্র";"জুলভার্ণ";"TK. 300";"TK. 150"
2408;"শ্রেষ্ঠ রচনাসমগ্র";"নীহাররঞ্জন গুপ্ত";"TK. 300";"TK. 150"
2409;"শ্রেষ্ঠ রচনাসমগ্র";"বিভূতিভূষণ বন্দ্যোপাধ্যায়";"TK. 300";"TK. 150"
2410;"১০০ বিজ্ঞানিদের জীবনী";"সাদিকুর রহমান সোহাগ";"TK. 300";"TK. 150"
2411;"শ্রেষ্ঠ উপন্যাসসমগ্র";"মানিক বন্দ্যোপাধ্যায়";"TK. 300";"TK. 150"
2412;"রচনাসমগ্র";"সৈয়দ ওয়ালীউল্লাহ্‌";"TK. 400";"TK. 220"
2413;"শান্তির নবী";"এহসানুল কবীর";"TK. 120";"TK. 84"
2414;"শ্রেষ্ঠ রচনাসমগ্র";"শরৎচন্দ্র চট্টোপাধ্যায়";"TK. 300";"TK. 150"
2415;"দি গড অব স্মল থিংকস";"অরুন্ধতী রায়";"TK. 300";"TK. 150"
2416;"শ্রেষ্ঠ রচনাসমগ্র";"বেগম রোকেয়া সাখাওয়াত হোসেন";"TK. 300";"TK. 150"
2417;"বিষাদ-সিন্ধু";"মীর মোশারফ হোসেন";"TK. 350";"TK. 158"
2418;"শ্রেষ্ঠ রচনাসমগ্র";"সুকুমার রায়";"TK. 300";"TK. 150"
2419;"রকমারি রেসিপি খাদ্যপুষ্টি রান্না";"মেহেরুন নেছা তানিয়া";"TK. 300";"TK. 150"
2420;"শ্রেষ্ঠ রচনাসমগ্র";"সুকান্ত ভট্টাচার্য";"TK. 300";"TK. 150"
2421;"দ্য পাওয়ার অব ইনটেনশন ";"ওয়েন ডব্লিউ ডায়ার  ";"TK. 400";"TK. 300"
2422;"আব্দুজ জহুর স্মারকগ্রন্থ";"শামস শামীম";"TK. 250";"TK. 188"
2423;"ভাঙনের পর";"হারুকি মুরাকামি";"TK. 420";"TK. 315"
2424;"আইনের কথা";"এডভোকেট সন্‌জয় সরকার";"TK. 400";"TK. 280"
2425;"প্রেসিডেন্ট মুরসি: আরব বসন্ত থেকে শাহাদাত";"ওয়াহিদ জামান";"TK. 180";"TK. 135"
2426;"রোড টু হায়ার স্টাডি";"সাইয়েদ আবুল হাসান আলী নদভী রহ.";"TK. 500";"TK. 350"
2427;"সিলেটি নাগরীলিপি সাহিত্যে প্রণয়োপাখ্যান";"মোস্তফা সেলিম";"TK. 200";"TK. 150"
2428;"কবিতায় এপার ওপার- ৫";"সাদেক সরওয়ার";"TK. 250";"TK. 188"
2429;"স্মৃতিবিস্মৃতির ঢাকা মেডিকেল কলেজ";"আহমদ রফিক";"TK. 500";"TK. 375"
2430;"শৈশবের নামকরণ অভিধান";"শাফিক আফতাব ";"TK. 125";"TK. 94"
2431;"একডজন ছোটদের গল্প";"সুকুমার রায়";"TK. 125";"TK. 94"
2432;"সেদিন সেই আমেরিকায়";"আবুল কাসেম";"TK. 350";"TK. 263"
2433;"মুক্তিযুদ্ধে সাধারণ একজন";"দীপু মাহমুদ";"TK. 300";"TK. 225"
2434;"১৯৭১ দক্ষিণ পশ্চিম রণাঙ্গন";"দীপু মাহমুদ";"TK. 325";"TK. 244"
2435;"মা ও শিশু স্বাস্থ্য এবং চিকিৎসা";"ডা. মো: আব্দুল মান্নান";"TK. 350";"TK. 245"
2436;"Not For Past";"মমিনুল ইসলাম";"TK. 200";"TK. 150"
2437;"আজহারুল ইসলাম সংবর্ধনা গ্রন্থ";"মমিনুল ইসলাম";"TK. 400";"TK. 300"
2438;"ধ্রুবজ্যোতি মো. আবদুল আজিজ সংবর্ধনগ্রন্থ ";"আজির হাসিব  ";"TK. 500";"TK. 375"
2439;"অপারেশন বিমানঘাঁটি";"সিরু বাঙালি";"TK. 200";"TK. 150"
2440;"ছোটদের জন্য মুক্তিযুদ্ধের গল্প";"ইমদাদুল হক মিলন";"TK. 200";"TK. 150"
2441;"গল্পে গল্পে স্বাধীনতা";"সিরু বাঙালি";"TK. 300";"TK. 225"
2442;"কমলা রঙের জ্যান্ত পুতুল";"ইমদাদুল হক মিলন";"TK. 200";"TK. 150"
2443;"শিয়াল সিংহ বাঘের গল্প";"মোশতাক রায়হান";"TK. 135";"TK. 101"
2444;"সূর্য করেছি জয়";"মনিরুজ্জামান পলাশ";"TK. 200";"TK. 150"
2445;"আমি রাসেল বলছি";"মিজানুর রহমান মিজান    ";"TK. 375";"TK. 281"
2446;"প্রিয় জিনিস প্রিয় দান  ";"ইয়াহইয়া ইউসুফ নদভী";"TK. 130";"TK. 98"
2447;"দানে ধন বাড়ে ";"ইয়াহইয়া ইউসুফ নদভী";"TK. 156";"TK. 117"
2448;"সময়ের সাক্ষী";"মোঃ আবদুল আউয়াল হেলাল ";"TK. 330";"TK. 231"
2449;"নগর পরিবেশের বিচিত্র প্রসঙ্গ";"সাধন সরকার";"TK. 250";"TK. 188"
2450;"প্রকৃতি ও পরিবেশ প্রসঙ্গ";"সাধন সরকার";"TK. 300";"TK. 225"
2451;"বাঘের ছানার নাম সোনালি";"আখতার হুসেন";"TK. 80";"TK. 60"
2452;"বল্লিবিতান";"কান্তা কানিজ ফাতিমা";"TK. 150";"TK. 113"
2453;"উত্তরীয়";"ড. শংকর কুমার কুন্ডু";"TK. 230";"TK. 173"
2454;"বুনো সম্প্রদায়ের সমাজ ও সংস্কৃতি";"ড. অশোক বিশ্বাস";"TK. 225";"TK. 169"
2455;"ইমানুয়েল কান্টের জ্ঞানতত্ত্ব ও নীতিদর্শন";"ইমানুয়েল কান্ট";"TK. 300";"TK. 225"
2456;"বঙ্গবন্ধু শেখ মুজিবুর রহমান";"মোহাম্মদ হোসেন";"TK. 1,000";"TK. 750"
2457;"মনির ইউসুফ: জীবন সৃষ্টি ও দৃষ্টি";"হালিম দাদ খান";"TK. 250";"TK. 188"
2458;"দুটি শব্দ অনি:শেষ বঙ্গবন্ধু বাংলাদেশ";"মোহাম্মদ জিল্লুর রহমান";"TK. 180";"TK. 135"
2459;"অসমগ্র";"জেনিস মাহমুন";"TK. 400";"TK. 300"
2460;"আদর্শ শিক্ষক ও প্রতিষ্ঠানের রূপরেখা";"মুহাম্মদ খাইরুল বাশার";"TK. 250";"TK. 150"
2461;"মুসলিম স্থাপত্য ও প্রত্নতত্ত্বের বিকাশ";"প্রফেসর মোঃ আব্দুল করিম";"TK. 340";"TK. 309"
2462;"সাগর তীরে";"নাজিয়া জাবীন";"TK. 250";"TK. 188"
2463;"বাদল বিরহে";"জুলফিকর জাহান";"TK. 150";"TK. 113"
2464;"তুমি রবে নীরবে";"আশরাফুল ইসলাম";"TK. 350";"TK. 263"
2465;"বিশ্বনেতা শেখ মুজিব";"খায়রুল আলম মনির";"TK. 300";"TK. 225"
2466;"মুজিবগাথা";"আরিফ নজরুল ";"TK. 350";"TK. 263"
2467;"সোনার কবজ";"আরিফ নজরুল ";"TK. 300";"TK. 225"
2468;"ছোটদের একাত্তরের গল্প";"ফজলে আহমেদ";"TK. 200";"TK. 150"
2469;"নবান্ন";"বিজন ভট্টাচার্য";"TK. 200";"TK. 150"
2470;"দ্য স্পাই হু কামস ইন ফ্রম দ্য কোল্ড";"জন লে ক্যারি";"TK. 400";"TK. 280"
2471;"টিনের তলোয়ার";"উৎপল দত্ত";"TK. 200";"TK. 150"
2472;"বাংলাদেশ জাতীয়তা ও জাতিরাষ্ট্রের সমস্যা";"আহমদ রফিক";"TK. 350";"TK. 263"
2473;"জোহেনেসবার্গে জিঘাংসা !";"অরুণ কুমার বিশ্বাস";"TK. 300";"TK. 225"
2474;"ইলেভেন মিনিটস";"পাওলো কোয়েলহো";"TK. 250";"TK. 188"
2475;"নীল ফুল, নীল পরাগ";"সৈয়দ আক্তার হোসেন";"TK. 300";"TK. 225"
2476;"শ্রীমহানামব্রত ভাগবতকথা ব্রজলীলা";"মনোজবিকাশ দেবরায়";"TK. 500";"TK. 375"
